SRR5428166,PacBio SMRTâ¢
SRR5428167,PacBio SMRTâ¢
SRR5428168,PacBio SMRTâ¢
SRR1752131,LS454
SRR5248169,Illumina
SRR5248170,Illumina
SRR5248171,Illumina
SRR5248177,Illumina
SRR5248178,Illumina
SRR3989119,Illumina
SRR3989120,Illumina
SRR2835671,Illumina
SRR2835672,Illumina
SRR2835673,Illumina
SRR2835675,Illumina
SRR2835676,Illumina
SRR2835677,Illumina
SRR2835678,Illumina
SRR2835679,Illumina
SRR2835680,Illumina
SRR2835682,Illumina
SRR2835683,Illumina
SRR2835684,Illumina
SRR2835685,Illumina
SRR2835686,Illumina
SRR2835687,Illumina
SRR2835688,Illumina
SRR2835689,Illumina
SRR2835690,Illumina
SRR2835691,Illumina
SRR2835692,Illumina
SRR2835693,Illumina
SRR2835694,Illumina
SRR2835695,Illumina
SRR2837116,Illumina
SRR2837120,Illumina
SRR2837124,Illumina
SRR2837128,Illumina
SRR2837131,Illumina
SRR556134,Illumina
SRR3170529,Illumina
SRR3171140,Illumina
SRR3171726,Illumina
SRR3171782,Illumina
SRR029085,LS454
SRR3401470,Illumina
SRR3401471,Illumina
SRR3401472,Illumina
SRR3401473,Illumina
SRR3401475,Illumina
SRR3401476,Illumina
SRR3401477,Illumina
SRR3401478,Illumina
SRR3401479,Illumina
SRR3401481,Illumina
SRR3401482,Illumina
SRR3401483,Illumina
SRR3401484,Illumina
SRR3401485,Illumina
SRR3401486,Illumina
SRR3401487,Illumina
SRR3401488,Illumina
SRR3401489,Illumina
SRR3401490,Illumina
SRR3401491,Illumina
SRR3401492,Illumina
SRR4028175,Illumina
SRR4028193,Illumina
SRR4028224,Illumina
SRR3538719,Illumina
SRR3538720,Illumina
SRR5504494,Illumina
ERR299249,Illumina
SRR5868539,Illumina
SRR5868540,Illumina
SRR5868541,Illumina
SRR5868543,Illumina
SRR5868544,LS454
SRR5868545,Illumina
SRR5868547,Illumina
SRR001037,LS454
SRR3473948,Illumina
SRR3473949,Illumina
SRR6050249,Illumina
SRR6050247,Illumina
SRR6050244,Illumina
SRR6050406,Illumina
SRR6050408,Illumina
SRR6050410,Illumina
SRR6050359,Illumina
SRR5467098,Illumina
SRR6049701,Illumina
SRR3659263,LS454
SRR3659275,LS454
SRR3659278,LS454
SRR3659309,LS454
SRR3659323,LS454
SRR3659398,LS454
DRR092706,Illumina
DRR092707,Illumina
DRR092708,Illumina
DRR092711,Illumina
DRR092712,Illumina
DRR092713,Illumina
DRR092714,Illumina
DRR092715,Illumina
DRR092716,Illumina
DRR092717,Illumina
DRR092718,Illumina
DRR092719,Illumina
DRR092720,Illumina
DRR092709,Illumina
DRR092710,Illumina
ERR376028,Ion Torrent
ERR906406,Ion Torrent
ERR906407,Ion Torrent
ERR906408,Ion Torrent
ERR1007416,Illumina
ERR1007417,Illumina
ERR1007418,Illumina
ERR1711860,Illumina
ERR1711861,Illumina
ERR1711862,Illumina
ERR1711863,Illumina
ERR1711864,Illumina
ERR1711865,Illumina
ERR1711866,Illumina
ERR1711867,Illumina
ERR1711868,Illumina
ERR1711869,Illumina
ERR1711870,Illumina
ERR1711871,Illumina
ERR1711872,Illumina
ERR1711873,Illumina
ERR1711874,Illumina
ERR1711875,Illumina
ERR1711876,Illumina
ERR1711877,Illumina
ERR1711878,Illumina
ERR1711879,Illumina
ERR1711880,Illumina
ERR1711881,Illumina
ERR1711882,Illumina
ERR1711883,Illumina
ERR1711884,Illumina
ERR1711885,Illumina
ERR1711886,Illumina
ERR1711887,Illumina
ERR1711888,Illumina
ERR1711889,Illumina
ERR1711890,Illumina
ERR1711891,Illumina
ERR1711892,Illumina
ERR1711893,Illumina
ERR1711894,Illumina
ERR1711895,Illumina
ERR1711896,Illumina
ERR1711897,Illumina
ERR1711898,Illumina
ERR1711899,Illumina
ERR1711900,Illumina
ERR1711901,Illumina
ERR1711902,Illumina
ERR1711903,Illumina
ERR1711904,Illumina
ERR1711905,Illumina
ERR1711906,Illumina
ERR1711907,Illumina
ERR1711909,Illumina
ERR1711910,Illumina
ERR1711911,Illumina
ERR1711912,Illumina
ERR1711913,Illumina
ERR1711915,Illumina
ERR1711916,Illumina
ERR1711918,Illumina
ERR1711919,Illumina
ERR1711920,Illumina
ERR1711921,Illumina
ERR1711922,Illumina
ERR1711923,Illumina
ERR1711924,Illumina
ERR1711925,Illumina
ERR1711926,Illumina
ERR1711927,Illumina
ERR1711928,Illumina
ERR1711929,Illumina
ERR1711930,Illumina
ERR1711931,Illumina
ERR1711933,Illumina
ERR1711934,Illumina
ERR1711935,Illumina
ERR1711936,Illumina
ERR1711937,Illumina
ERR1711938,Illumina
ERR1711939,Illumina
ERR1711940,Illumina
ERR1711941,Illumina
ERR1711942,Illumina
ERR1711943,Illumina
ERR1711944,Illumina
ERR1711946,Illumina
ERR1711948,Illumina
ERR1711949,Illumina
ERR1711950,Illumina
ERR1711951,Illumina
ERR1711952,Illumina
ERR1711953,Illumina
ERR1711954,Illumina
ERR1711955,Illumina
ERR1711956,Illumina
ERR1711957,Illumina
ERR1711959,Illumina
ERR1711960,Illumina
ERR1711962,Illumina
ERR1711963,Illumina
ERR1711964,Illumina
ERR1711965,Illumina
ERR1711966,Illumina
ERR1711967,Illumina
ERR1711968,Illumina
ERR1711969,Illumina
ERR1711970,Illumina
ERR1711971,Illumina
ERR1711972,Illumina
ERR1711973,Illumina
ERR1711974,Illumina
ERR1711975,Illumina
ERR1711976,Illumina
ERR1711977,Illumina
ERR1711978,Illumina
ERR1711979,Illumina
ERR1711980,Illumina
ERR1711981,Illumina
ERR1711982,Illumina
ERR1711983,Illumina
ERR1711984,Illumina
ERR1711985,Illumina
ERR1711987,Illumina
ERR1711988,Illumina
ERR1711989,Illumina
ERR1711990,Illumina
ERR1711991,Illumina
ERR1711992,Illumina
ERR1711993,Illumina
ERR1711994,Illumina
ERR1711997,Illumina
ERR1711998,Illumina
ERR1711999,Illumina
ERR1712000,Illumina
ERR1712001,Illumina
ERR1712002,Illumina
ERR1712003,Illumina
ERR1712004,Illumina
ERR1712005,Illumina
ERR1712006,Illumina
ERR1712007,Illumina
ERR1712008,Illumina
ERR1712009,Illumina
ERR1712010,Illumina
ERR1712011,Illumina
ERR1712012,Illumina
ERR1712013,Illumina
ERR1712014,Illumina
ERR1712015,Illumina
ERR1712016,Illumina
ERR1712017,Illumina
ERR1712018,Illumina
ERR1712019,Illumina
ERR1712020,Illumina
ERR1712021,Illumina
ERR1712022,Illumina
ERR1712023,Illumina
ERR1712024,Illumina
ERR1712025,Illumina
ERR1712026,Illumina
ERR1712027,Illumina
ERR1712028,Illumina
ERR1712029,Illumina
ERR1712030,Illumina
ERR1712031,Illumina
ERR1712032,Illumina
ERR1712033,Illumina
ERR1712034,Illumina
ERR1712035,Illumina
ERR1712036,Illumina
ERR1712037,Illumina
ERR1712038,Illumina
ERR1712039,Illumina
ERR1712040,Illumina
ERR1712041,Illumina
ERR1712042,Illumina
ERR1712043,Illumina
ERR1712044,Illumina
ERR1712045,Illumina
ERR1712046,Illumina
ERR1712047,Illumina
ERR1712048,Illumina
ERR1712049,Illumina
ERR1712050,Illumina
ERR1712051,Illumina
ERR1712052,Illumina
ERR1712053,Illumina
ERR1712054,Illumina
ERR1712055,Illumina
ERR1712056,Illumina
ERR1712057,Illumina
ERR1712058,Illumina
ERR1712059,Illumina
ERR1712060,Illumina
ERR1712061,Illumina
ERR1712063,Illumina
ERR1712065,Illumina
ERR1712066,Illumina
ERR1712067,Illumina
ERR1712070,Illumina
ERR1712071,Illumina
ERR1712072,Illumina
ERR1712073,Illumina
ERR1712074,Illumina
ERR1712075,Illumina
ERR1712076,Illumina
ERR1712077,Illumina
ERR1712078,Illumina
ERR1712079,Illumina
ERR1712080,Illumina
ERR1712081,Illumina
ERR1712082,Illumina
ERR1712083,Illumina
ERR1712084,Illumina
ERR1712085,Illumina
ERR1712086,Illumina
ERR1712087,Illumina
ERR1712088,Illumina
ERR1712091,Illumina
ERR1712092,Illumina
ERR1712093,Illumina
ERR1712094,Illumina
ERR1712095,Illumina
ERR1712096,Illumina
ERR1712097,Illumina
ERR1712098,Illumina
ERR1712099,Illumina
ERR1712100,Illumina
ERR1712101,Illumina
ERR1712102,Illumina
ERR1712103,Illumina
ERR1712105,Illumina
ERR1712106,Illumina
ERR1712107,Illumina
ERR1712108,Illumina
ERR1712109,Illumina
ERR1712110,Illumina
ERR1712111,Illumina
ERR1712112,Illumina
ERR1712113,Illumina
ERR1712114,Illumina
ERR1712115,Illumina
ERR1712116,Illumina
ERR1712117,Illumina
ERR1712118,Illumina
ERR1712119,Illumina
ERR1712120,Illumina
ERR1712121,Illumina
ERR1712122,Illumina
ERR1712123,Illumina
ERR1712124,Illumina
ERR1712125,Illumina
ERR1712127,Illumina
ERR1712128,Illumina
ERR1712129,Illumina
ERR1712130,Illumina
ERR1712131,Illumina
ERR1712132,Illumina
ERR1712133,Illumina
ERR1712134,Illumina
ERR1712135,Illumina
ERR1712136,Illumina
ERR1712137,Illumina
ERR1712138,Illumina
ERR1712139,Illumina
ERR1712140,Illumina
ERR1712141,Illumina
ERR1712142,Illumina
ERR1712143,Illumina
ERR1712144,Illumina
ERR1712145,Illumina
ERR1712146,Illumina
ERR1712147,Illumina
ERR1712149,Illumina
ERR1712150,Illumina
ERR1712151,Illumina
ERR1712152,Illumina
ERR1712153,Illumina
ERR1712154,Illumina
ERR1712155,Illumina
ERR1712156,Illumina
ERR1712157,Illumina
ERR1712158,Illumina
ERR1712159,Illumina
ERR1712160,Illumina
ERR1712161,Illumina
ERR1712162,Illumina
ERR1712163,Illumina
ERR1712164,Illumina
ERR1712165,Illumina
ERR1712166,Illumina
ERR1712167,Illumina
ERR1712168,Illumina
ERR1712169,Illumina
ERR1712170,Illumina
ERR1712171,Illumina
ERR1712172,Illumina
ERR1712173,Illumina
ERR1712174,Illumina
ERR1712175,Illumina
ERR1712176,Illumina
ERR1712177,Illumina
ERR1712178,Illumina
ERR1712179,Illumina
ERR1712180,Illumina
ERR1712181,Illumina
ERR1712182,Illumina
ERR1712183,Illumina
ERR1712184,Illumina
ERR1712185,Illumina
ERR1712186,Illumina
ERR1712187,Illumina
ERR1712188,Illumina
ERR1712189,Illumina
ERR1712190,Illumina
ERR1712191,Illumina
ERR1712192,Illumina
ERR1712193,Illumina
ERR1712194,Illumina
ERR1712195,Illumina
ERR1712196,Illumina
ERR1712198,Illumina
ERR1712199,Illumina
ERR1712200,Illumina
ERR1712201,Illumina
ERR1712202,Illumina
ERR1712203,Illumina
ERR1712204,Illumina
ERR1712205,Illumina
ERR1712206,Illumina
ERR1712207,Illumina
ERR1712208,Illumina
ERR1712209,Illumina
ERR1712210,Illumina
ERR1712211,Illumina
ERR1712212,Illumina
ERR1712213,Illumina
ERR1712214,Illumina
ERR1712215,Illumina
ERR1712216,Illumina
ERR1712217,Illumina
ERR1712218,Illumina
ERR1712219,Illumina
ERR1712221,Illumina
ERR1712222,Illumina
ERR1712223,Illumina
ERR1712224,Illumina
ERR1712225,Illumina
ERR1712226,Illumina
ERR1712227,Illumina
ERR1712228,Illumina
ERR1712230,Illumina
ERR1712231,Illumina
ERR1712232,Illumina
ERR1712233,Illumina
ERR1712234,Illumina
ERR1712235,Illumina
ERR1712236,Illumina
ERR1712237,Illumina
ERR1712238,Illumina
ERR1712239,Illumina
ERR1712240,Illumina
ERR1712241,Illumina
ERR1712242,Illumina
ERR1712243,Illumina
ERR1712244,Illumina
ERR1719145,Illumina
ERR1719146,Illumina
ERR1719147,Illumina
ERR1719148,Illumina
ERR1719149,Illumina
ERR1719150,Illumina
ERR1719151,Illumina
ERR1719152,Illumina
ERR1719154,Illumina
ERR1719155,Illumina
ERR1719156,Illumina
ERR1719157,Illumina
ERR1719158,Illumina
ERR1719159,Illumina
ERR1719160,Illumina
ERR1719161,Illumina
ERR1719162,Illumina
ERR1719163,Illumina
ERR1719164,Illumina
ERR1719165,Illumina
ERR1719166,Illumina
ERR1719167,Illumina
ERR1719168,Illumina
ERR1719169,Illumina
ERR1719170,Illumina
ERR1719171,Illumina
ERR1719172,Illumina
ERR1719173,Illumina
ERR1719174,Illumina
ERR1719175,Illumina
ERR1719176,Illumina
ERR1719177,Illumina
ERR1719178,Illumina
ERR1719179,Illumina
ERR1719180,Illumina
ERR1719181,Illumina
ERR1719182,Illumina
ERR1719183,Illumina
ERR1719184,Illumina
ERR1719185,Illumina
ERR1719186,Illumina
ERR1719187,Illumina
ERR1719188,Illumina
ERR1719189,Illumina
ERR1719190,Illumina
ERR1719191,Illumina
ERR1719192,Illumina
ERR1719193,Illumina
ERR1719194,Illumina
ERR1719195,Illumina
ERR1719196,Illumina
ERR1719197,Illumina
ERR1719198,Illumina
ERR1719199,Illumina
ERR1719200,Illumina
ERR1719201,Illumina
ERR1719202,Illumina
ERR1719203,Illumina
ERR1719204,Illumina
ERR1719205,Illumina
ERR1719206,Illumina
ERR1719207,Illumina
ERR1719208,Illumina
ERR1719209,Illumina
ERR1719210,Illumina
ERR1719211,Illumina
ERR1719212,Illumina
ERR1719213,Illumina
ERR1719214,Illumina
ERR1719215,Illumina
ERR1719216,Illumina
ERR1719217,Illumina
ERR1719218,Illumina
ERR1719219,Illumina
ERR1719220,Illumina
ERR1719221,Illumina
ERR1719222,Illumina
ERR1719223,Illumina
ERR1719224,Illumina
ERR1719225,Illumina
ERR1719226,Illumina
ERR1719227,Illumina
ERR1719228,Illumina
ERR1719229,Illumina
ERR1719230,Illumina
ERR1719231,Illumina
ERR1719232,Illumina
ERR1719233,Illumina
ERR1719234,Illumina
ERR1719235,Illumina
ERR1719236,Illumina
ERR1719237,Illumina
ERR1719238,Illumina
ERR1719239,Illumina
ERR1719240,Illumina
ERR1719241,Illumina
ERR1719242,Illumina
ERR1719243,Illumina
ERR1719244,Illumina
ERR1719245,Illumina
ERR1719246,Illumina
ERR1719247,Illumina
ERR1719248,Illumina
ERR1719249,Illumina
ERR1719250,Illumina
ERR1719251,Illumina
ERR1719252,Illumina
ERR1719253,Illumina
ERR1719254,Illumina
ERR1719255,Illumina
ERR1719256,Illumina
ERR1719257,Illumina
ERR1719258,Illumina
ERR1719259,Illumina
ERR1719260,Illumina
ERR1719261,Illumina
ERR1719262,Illumina
ERR1719263,Illumina
ERR1719264,Illumina
ERR1719265,Illumina
ERR1719266,Illumina
ERR1719267,Illumina
ERR1719268,Illumina
ERR1719269,Illumina
ERR1719270,Illumina
ERR1719271,Illumina
ERR1719272,Illumina
ERR1719273,Illumina
ERR1719274,Illumina
ERR1719275,Illumina
ERR1719276,Illumina
ERR1719277,Illumina
ERR1719278,Illumina
ERR1719279,Illumina
ERR1719280,Illumina
ERR1719281,Illumina
ERR1719282,Illumina
ERR1719283,Illumina
ERR1719284,Illumina
ERR1719286,Illumina
ERR1719287,Illumina
ERR1719288,Illumina
ERR1719289,Illumina
ERR1719290,Illumina
ERR1719291,Illumina
ERR1719292,Illumina
ERR1719293,Illumina
ERR1719294,Illumina
ERR1719295,Illumina
ERR1719296,Illumina
ERR1719297,Illumina
ERR1719298,Illumina
ERR1719299,Illumina
ERR1719300,Illumina
ERR1719301,Illumina
ERR1719302,Illumina
ERR1719303,Illumina
ERR1719304,Illumina
ERR1719305,Illumina
ERR1719306,Illumina
ERR1719307,Illumina
ERR1719308,Illumina
ERR1719309,Illumina
ERR1719310,Illumina
ERR1719311,Illumina
ERR1719312,Illumina
ERR1719313,Illumina
ERR1719314,Illumina
ERR1719315,Illumina
ERR1719316,Illumina
ERR1719317,Illumina
ERR1719318,Illumina
ERR1719319,Illumina
ERR1719321,Illumina
ERR1719322,Illumina
ERR1719323,Illumina
ERR1719324,Illumina
ERR1719325,Illumina
ERR1719326,Illumina
ERR1719327,Illumina
ERR1719328,Illumina
ERR1719329,Illumina
ERR1719330,Illumina
ERR1719331,Illumina
ERR1719332,Illumina
ERR1719333,Illumina
ERR1719334,Illumina
ERR1719335,Illumina
ERR1719336,Illumina
ERR1719337,Illumina
ERR1719338,Illumina
ERR1719339,Illumina
ERR1719340,Illumina
ERR1719341,Illumina
ERR1719342,Illumina
ERR1719343,Illumina
ERR1719344,Illumina
ERR1719345,Illumina
ERR1719346,Illumina
ERR1719347,Illumina
ERR1719348,Illumina
ERR1719349,Illumina
ERR1719350,Illumina
ERR1719351,Illumina
ERR1719352,Illumina
ERR1719353,Illumina
ERR1719354,Illumina
ERR1719355,Illumina
ERR1719356,Illumina
ERR1719357,Illumina
ERR1719358,Illumina
ERR1719359,Illumina
ERR1719360,Illumina
ERR1719361,Illumina
ERR1719362,Illumina
ERR1719363,Illumina
ERR1719364,Illumina
ERR1719365,Illumina
ERR1719366,Illumina
ERR1719367,Illumina
ERR1719368,Illumina
ERR1719369,Illumina
ERR1719370,Illumina
ERR1719371,Illumina
ERR1719372,Illumina
ERR1719373,Illumina
ERR1719374,Illumina
ERR1719375,Illumina
ERR1719376,Illumina
ERR1719377,Illumina
ERR1719378,Illumina
ERR1719379,Illumina
ERR1719380,Illumina
ERR1719381,Illumina
ERR1719382,Illumina
ERR1719383,Illumina
ERR1719384,Illumina
ERR1719385,Illumina
ERR1719386,Illumina
ERR1719387,Illumina
ERR1719388,Illumina
ERR1719389,Illumina
ERR1719390,Illumina
ERR1719391,Illumina
ERR1719392,Illumina
ERR1719393,Illumina
ERR1719395,Illumina
ERR1719396,Illumina
ERR1719397,Illumina
ERR1719398,Illumina
ERR1719399,Illumina
ERR1719400,Illumina
ERR1719401,Illumina
ERR1719402,Illumina
ERR1719403,Illumina
ERR1719404,Illumina
ERR1719405,Illumina
ERR1719406,Illumina
ERR1719407,Illumina
ERR1719408,Illumina
ERR1719409,Illumina
ERR1719410,Illumina
ERR1719411,Illumina
ERR1719412,Illumina
ERR1719413,Illumina
ERR1719414,Illumina
ERR1719415,Illumina
ERR1719416,Illumina
ERR1719417,Illumina
ERR1719418,Illumina
ERR1719419,Illumina
ERR1719420,Illumina
ERR1719421,Illumina
ERR1719422,Illumina
ERR1719423,Illumina
ERR1719424,Illumina
ERR1719425,Illumina
ERR1719426,Illumina
ERR1719427,Illumina
ERR1719428,Illumina
ERR1719429,Illumina
ERR1719430,Illumina
ERR1719431,Illumina
ERR1719432,Illumina
ERR1719433,Illumina
ERR1719434,Illumina
ERR1719435,Illumina
ERR1719437,Illumina
ERR1719438,Illumina
ERR1719439,Illumina
ERR1719440,Illumina
ERR1719441,Illumina
ERR1719442,Illumina
ERR1719443,Illumina
ERR1719444,Illumina
ERR1719445,Illumina
ERR1719446,Illumina
ERR1719447,Illumina
ERR1719448,Illumina
ERR1719449,Illumina
ERR1719450,Illumina
ERR1719451,Illumina
ERR1719452,Illumina
ERR1719453,Illumina
ERR1719454,Illumina
ERR1719455,Illumina
ERR1719456,Illumina
ERR1719457,Illumina
ERR1719458,Illumina
ERR1719459,Illumina
ERR1719460,Illumina
ERR1719461,Illumina
ERR1719462,Illumina
ERR1719463,Illumina
ERR1719464,Illumina
ERR1719465,Illumina
ERR1719466,Illumina
ERR1719467,Illumina
ERR1719468,Illumina
ERR1719469,Illumina
ERR1719470,Illumina
ERR1719471,Illumina
ERR1719472,Illumina
ERR1719473,Illumina
ERR1719474,Illumina
ERR1719475,Illumina
ERR1719476,Illumina
ERR1719477,Illumina
ERR1719478,Illumina
ERR1719479,Illumina
ERR1719480,Illumina
ERR1719481,Illumina
ERR1719482,Illumina
ERR1719483,Illumina
ERR1719484,Illumina
ERR1719485,Illumina
ERR1719486,Illumina
ERR1719487,Illumina
ERR1719488,Illumina
ERR1719489,Illumina
ERR1719490,Illumina
ERR1719491,Illumina
ERR1719492,Illumina
ERR1719493,Illumina
ERR1719494,Illumina
ERR1719495,Illumina
ERR1719496,Illumina
ERR1719497,Illumina
ERR1719498,Illumina
ERR1719499,Illumina
ERR1719502,Illumina
ERR1719503,Illumina
ERR1719504,Illumina
ERR1719505,Illumina
ERR1719506,Illumina
ERR1719507,Illumina
ERR1719508,Illumina
ERR1719509,Illumina
ERR1719510,Illumina
ERR1719511,Illumina
ERR1719512,Illumina
ERR1719513,Illumina
ERR1719514,Illumina
ERR1719515,Illumina
ERR1719516,Illumina
ERR1719517,Illumina
ERR1739836,Illumina
ERR1739837,Illumina
ERR1739838,Illumina
ERR1739839,Illumina
ERR1739840,Illumina
ERR1739841,Illumina
ERR1739842,Illumina
ERR1739843,Illumina
ERR1739844,Illumina
ERR1739846,Illumina
ERR1739847,Illumina
ERR1739848,Illumina
ERR1740115,Illumina
ERR1740116,Illumina
ERR1740117,Illumina
ERR1740118,Illumina
ERR1740119,Illumina
ERR1740120,Illumina
ERR1740121,Illumina
ERR1740122,Illumina
ERR1740123,Illumina
ERR1740124,Illumina
ERR1740125,Illumina
ERR1740126,Illumina
ERR1740127,Illumina
ERR1740128,Illumina
ERR1740129,Illumina
ERR1740130,Illumina
ERR1740131,Illumina
ERR1740132,Illumina
ERR1740133,Illumina
ERR1740134,Illumina
ERR1740135,Illumina
ERR1740136,Illumina
ERR1740137,Illumina
ERR1740138,Illumina
ERR1740139,Illumina
ERR1740140,Illumina
ERR550514,Illumina
ERR550517,Illumina
ERR550519,Illumina
ERR550521,Illumina
ERR550525,Illumina
ERR550529,Illumina
ERR550532,Illumina
ERR550534,Illumina
ERR550537,Illumina
ERR550539,Illumina
SRR2591712,Illumina
SRR2591713,Illumina
SRR2591715,Illumina
SRR2591717,Illumina
SRR2591718,Illumina
SRR2591719,Illumina
SRR2591720,Illumina
SRR2591721,Illumina
SRR2594388,Illumina
SRR2594389,Illumina
SRR2594390,Illumina
SRR2594391,Illumina
SRR2594392,Illumina
SRR2594393,Illumina
SRR2594394,Illumina
SRR2594395,Illumina
SRR2597951,Illumina
SRR2598031,Illumina
SRR2598273,Illumina
SRR2632317,Illumina
SRR3952312,Illumina
SRR3952299,Illumina
SRR3952301,Illumina
SRR062131,LS454
SRR062132,LS454
SRR062134,LS454
SRR062135,LS454
SRR062139,LS454
SRR062141,LS454
SRR062142,LS454
SRR062144,LS454
SRR062145,LS454
SRR062146,LS454
SRR062148,LS454
SRR062149,LS454
SRR062150,LS454
SRR062151,LS454
SRR062152,LS454
SRR062153,LS454
SRR062154,LS454
SRR062155,LS454
SRR062157,LS454
SRR062158,LS454
SRR062159,LS454
SRR062160,LS454
SRR062161,LS454
SRR062162,LS454
SRR062163,LS454
SRR062164,LS454
SRR062165,LS454
SRR062166,LS454
SRR062167,LS454
SRR062168,LS454
SRR062169,LS454
SRR062170,LS454
SRR062171,LS454
SRR062175,LS454
SRR062177,LS454
